review_text,overall_rating
"Imagem ótima, Mais deixa a desejar ao apresentar Falha, (ao conecta à rede Wi-Fi), Já fiz diversos procedimentos compartilhados no YouTube, Todos os Dias tenho quê repetir o procedimento que chega a ser um Saco!    A rede wi-fi Não fica salva na Smart TV Samsung MU6100, as vezes não mostra opção de redes disponíveis, Não recomendo, até disponibilizarem uma atualização do software.",1
"Eu não recebi o produto no endereço solicitado, foi para uma agência do correio mais próxima, os noivos que receberiam de presente , não recebeu de presente e não conseguiu retirar o produto. Entrei com o PEDIDO de estorno e até agora nada. Nem o produto e nem o estorno do valor. ACREDITO QUE RESOLVERÁ APENAS VIA PROCON.",1
Mochila ótima  Ótimo material e tamanho  Super recomendo.,5
"produto otimo boa qualidade, bonito e muito macio! muiro bom !",5
com um pouco mas de um mes foi preciso ir para autorizada não sei se vai ainda continua a presta para me que preciso dele so para uso de liga e uso do zap e face e  esta bom uso,2
ÓTIMO RECOMENDO. E AINDA POR SER 2 EM 1 MELHOR AINDA.,5
Não tem como gostar!! pois me mandaram um outro produto ....Não o que eu comprei.. .Sem mais,1
Excelente produto é loja muito eficiente na entrega.,5
"Celular lindo, leve, prático e ótima bateria. A entrega foi rápida e o melhor preço é sempre nas Americanas.",5
"pratica para usar e chegou bem rápido, uma semana, isto que era semana do natal.",3
"aparelho dentro das minhas expectativas, fácil de usar e guardar. foi entregue antes da data prevista!",4
"A potência é boa, porem é barulhento demais e as peças são de plástico e muito frágeis.",2
"Produto de boa qualidade, estética impecável, o principal desperta uma emoção,uma felicidade muito interessante na criança que ganha. Show de bola.",5
"Realmente cumpre o que promete, cortes precisos com agilidade e ganho de tempo. Achei apenas o material do copo (tanto do liquidificador quanto o do processador)um pouco frágil mas se manusear com cuidado não há risco. Estou muito satisfeita com esse produto.",5
"O produto é excelente, preço justo e chegou antes do prazo.",5
"superou as minhas expectativas, e o produto ainda chegou rapido",5
"Comprei o pneu e instalei no carro, mas ainda não posso avaliá-lo por completo. O carro permaneceu com boa dirigibilidade e o pneu possui um treadwear 400 (espero que esse índice retorne uma boa durabilidade do pneu)",3
"Mesmo com o preço não muito convidativo, a performance apresentada é sem precedentes, independente do sistema operacional, o blog do PC acontece em questão de poucos segundos. Dependendo do software instalado no SSD, o tempo carregamento também diminui drasticamente.",5
"Produto bonito é fácil de mexer, chegou antes do prazo, recomendo!!!",5
Celular muito bonito câmera de boa qualidade e com tela super amoled  e já veio com android 7 perfeito...Só a transportadora direct que entregou o produto depois do prazo de entrega demorou bastante...,4
"impossivel avaliar o produto, até hoje não recebi .",1
"O celular é ótimo! Atendeu bem às minhas necessidades e expectativas. A bateria suporta muito bem, os comandos são rápidos, práticos e eficientes. Excelente aquisição!",5
"PREÇO BOM, ENTREGA ANTES DO PRAZO, IMAGEM EXCELENTE, SOM NEM SE FALA. MAS  O CONTROLE. GENTE NÃO CONSIGO ABRIR, VOU TER QUE LEVAR NA ASSISTÊNCIA ?  VI VÁRIAS RECLAMAÇÕES, A SAMSUNG TEM QUE MUDAR NÃO E POSSÍVEL. A SORTE QUE TEM UM APLICATIVO PARA CELULAR E CONSEGUIMOS TER ACESSO AOS CANAIS.",4
O produto (mochila) era como eu esperava. Produto de boa qualidade e será muito bem utilizado.,5
"o produto chego antes do prazo de entrega,muito bem lacrado e protegido.Eu recomendo a compra, melhor fita led digital que eu ja comprei.",5
Pratico bom produto.facíl de usar e esta com um bom preço,4
"Não entrega na data prevista, já adiada uma vez. Compra efetuada desde o dia 8/03 e ainda não chegou. Já são 12 dias úteis.",1
Chegou 6 dias antes do prazo mesmo com a greve. O produto é incrível. Facilita a vida. Não fico mais. Pode comprar não vao se arrepender.,5
"Produto de ótima qualidade, além disso chegou antes do prazo, recomendo!!!!",4
APARELHO MUITO BOM. RECOMENDO A TODOS. PRETENDO EM BREVE ADQUIRIR OUTRA IGUAL.,5
"comprei e paguei por um afiador de FACAS E TESOURAS, conforme mostra a figura, porém mandaram um afiador somente de FACAS, muito mais simples e por mais que eu tenha reclamado, não tive nenhuma solução. A empresa que fabrica o produto e que me enganou eu não conheço, somente comprei porque confiei na AMERICANAS, que me deixou TREMENDAMENTE DECEPCIONADO. Que pena.",1
Material muito frágil e um péssimo acabamento.  Material muito frágil e um péssimo acabamento.,2
Recomendo excelente produto e o preço melhor ainda,5
"O Black Stories é um jogo interessante, que mexe com a criatividade dos participantes ao mesmo tempo que usa dados de suspense e ficção. Ótimo!!",4
"Muito boa mesmo, adorei ela é tudo que eu queria e mas um pouco...",5
"Excelente  atendimento , mercadoria entregue dentro do prazo",5
Torneira linda e muito bem acabada! Super recomedada!,4
"Excelente produto, ótima qualidade, fácil instalação e bom preço. Além disso, chegou dentro do prazo.",4
"Muito bom, recomendo para quem tem animais domésticos de idade avançada e com problemas de articulação.",5
"Gostei do produto, mas a entrega foi demorada.  Gostei do produto, mas a entrega foi demorada. Gostei do produto, mas a entrega foi demorada. Gostei do produto, mas a entrega foi demorada.",5
"Celular muito ruim baixo demais trava toda hora,esquenta muita descarrega fácil e demora pra carregar horrível!",1
"Hoje chegou o sapato, veio sem o cinto. O que devo fazer?",1
"Gostei da TV, me atende bem. O único problema é que as vezes ela trava, e pra voltar a funcionar tem que desligar e ligar novamente.",3
Não recebi o produto. Acabou o prazo de entrega e o produto não chegou.,1
"Bom produto. tem wi-fi, mas achei que seria mais economica no gasto das tintas.",3
"Não gela como um split, mas para o quarto é o suficiente. Não é muito barulhento. Recomendo",3
Passou mais de um mês da compra e ainda não entregaram,1
"Eu ate ficaria feliz em avaliar se eu tivesse recebido o produto,  mas vocês nao entregaram até hoje, o prazo que seria até dia 10/05  Só estao enrolando e não entregam meu produto Estarei tomando medidas drásticas ja que vocês nao tomam providências a respeito",1
"PRODUTO PERFEITO, CHEGOU ANTES DO PRAZO DE ENTREGA, E FUNCIONA PERFEITAMENTE.  ADOREI E RECOMENTO.",4
"bom produto, entrega no tempo correto, recomendo!!",4
"Até compreendo que não pegaria o produto no dia do lançamento pois é uma compra pela internet e tem que ter um tempinho para entrega, mas eu realizei a compra do meu no dia 09/04 e como o jogo estava sendo vendido como pré-venda, o que eu esperava da parte da Americanas é que no dia do lançamento, que foi no dia 20/04, dia que TODAS as empresas receberam o game, o jogo fosse pelo menos postado pra ser entregue aos compradores. No entanto, hoje, 27/04, o status do meu continua como PEDIDO PREPARADO PARA ENVIO e até hoje não foi nem ao menos enviado, Americanas fazendo total descaso de seus clientes, sempre confiei na empresa e resolvi depositar minha confiança mais uma vez nessa compra também porém foi pra nunca mais, estou extremamente decepcionado!",1
Produto chegou em ótimo estado. Aprovado com excelência,5
"O pior produto que já comprei pelo site....não recomendo, é dinheiro jogado fora .",1
"Funcionou bem duas vezes , depois não fez mais leitura, me sentindo lesado.",1
"excelente imagem, fácil instalação, adorei. Recomendo o produto",5
"Comprei um protetor de sofá as 2 meses atrás e fiquei muito satisfeita  Então comprei esse pra da de presente e me decepcionei material péssimo não devolvi para não ter mais dor de cabeça, ja que esperei mais de mês pela entrega.",1
"Fui pela avaliaçao de vários outros compradores e tive sucesso. Realmente esta pipoqueira funciona muito bem. Estoura todo o milho, não queima a pipoca (mas pra isso o milho tem que ser novo), derrete a manteiga legal, a pipoca fica sequinha (precisa de manteiga para o sal aderir) enfim, tudo 100%. Recomendo!",5
"produto legal! com data certissima de entrega, recomendo muito",5
"Pretendo adquirir mais,atendeu minhas expectativas, boa qualidade",5
Super recomendado! O produto atendeu as expectativas. A entrega foi pontual.,4
O produto foi entregue no prazo esperado e agradeço pelo respeito com o cliente.,5
"Gostei muito do produto, é um produto fácil e de excelente qualidade",5
Material resistente e encaixe perfeito nas orelhas.,5
Além de muito bonito é de excelente qualidade!! Recomendo!!,5
"Como me mandam um pedido de avaliação se eu nem ao menos recebi o produto? É chacota ou incompetência? Estou extremamente decepcionado com o serviço prestado! O frete praticamente dobrou o preço do produto, como contraprestação, a entrega conta com uma semana de atraso. Comprei esse produto a mais de uma mês. Uma pena, vindo de empresa tão renomada.",1
"Produto de ótima qualidade, entrega super rápida, instalação que foi a 40 km da minha casa em outra cidade , podia ter outras oficinas cadastradas.",5
"Possuo há mais de 10 anos,pena que a válvula só é vendida separadamente e o refil também.O preço é fora da realidade da maioria.Recomendo outra opção.",4
"Gostei porém possui um ruido no áudio mesmo estando no mudo. Amei a entrega, que foi super rápida e antes do previsto. Valeu Americanas!!!",4
"Achei muito dura, deveria ter um estofamento mais fofinho Minha opinião",3
"Empresa com atendimento ao cliente otima, muito ágil para tirar as dúvidas e mais, o móvel chegou antes da data prevista, recomendo a todos",5
Estou adorando o Kit aromatizador. Os aromas são perfeitos.,5
"Super útil, três opções de temperatura. Designer moderno e bonito.",5
"Efetuei a compra de dois Nex Gard e veio apenas um. Já contatei duas vezes o distribuidor através do sistema do site, mas também não obtive resposta alguma. meu pedido chegou no dia 22 e no mesmo dia enviei uma mensagem, sem exito. hoje enviei outra e me deram mais 48 horas para a resposta, acho que infelizmente serei obrigada a ir ao PROCON abrir uma reclamação contra o site e o distribuidor.",1
"Produto bom porém com divergências e embalagem violada,entrega demorou",3
"O produto chegou no dia 16/02. Solicitei cancelamento do pedido no dia 18/02, pois o produto entregue não foi o produto que comprei. Disseram que eu receberia retorno em 48 horas, porém até o momento não obtive nenhum retorno. Depois de tantas compras feitas neste site não esperava por isso. Lamentável.",1
"Correspondeu plenamente a minha expectativa, produto de excelente qualidade.",5
O cabo da leiteira é curto para o manuseio e fica muito próximo do corpo da leiteira onde o fogo pode chamuscar o inicio do cabo ...o demais tudo bem !,3
"Gostei do jogo. Bem realista, parece que estamos em um jogo da NBA de verdade. Vários modos de gameplay trazendo diverção garantida.",4
"Péssimo produto,a torneira não tem pressão,chamei o encanador para verificar se havia algum problema com o encanamento da casa ,e o mesmo alegou que a água chega com muita pressão, mais a torneira impede que água saia como vem pelo cano.NÃO COMPRE ESSE PRODUTO!",1
O produto atendeu às minhas expectativas. Super indico.,4
"O produto é lindo,porém veio com alguns desgastes talvez por conta do transporte.",3
TODAS CHEGARAM BEM EMBALADAS EM PERFEITAS CONDIÇÕES. EXCELENTES PARA TODAS AS OCASIÕES.,5
"Produto de qualidade, seguro de fácil adaptação para criança, adorei!",5
Impressora silenciosa e rapidinha.   Gostei muito do produto e recomendo.,5
Um pouco mais de espaço interno o deixaria imbatível perante seus concorrentes.,4
"Comprei para dar de presente para minha filha e o produto superou todas as expectativas, ela adorou!!!",5
adorei o produto a entrega antes do prazo tudo ótimo,5
"Fiz a compra no cartão e o produto nunca foi enviado, depois de muitos dias a compra foi cancelada e meu cartão estornado. Tentei refazer a compra e ocorreu a mesma coisa.",1
"A cômoda é muito bonita, boa qualidade e com ótimo espaço interno.",4
Bom livro minha filha adorou recomendo entrega excelente,5
Atendeu as minhas expectativas. Tá dentro do esperado!,4
"chocolate muito saboroso, recebi bem embalado, capricho total, loja parceira Catelândia nota 10!",4
"Linda, produto de ótima qualidade, bom preço e entrega antes do prazo.",5
"É como a foto, chegou bem antes do prazo estabelecido. Irei comprar mais coisinhas. Super recomendo.",5
Achei tecido fraco botão cor diferente Capa pequena de mais..,2
"Muito mal acabada, nao gostei, devolvi, espero que tenha meu estorno no cartão de volta",1
A entrega foi feita dentro do prazo e o produto está de acordo com sua descrição.,3
"porque este produto com os 2 kits de 1 litro cada está este valor? é original? tem selo de garantia, nota fiscal?",2
